"","대여소ID","총대여건수","구분","대여소명.x","대여일자","대여건수","대여소주소","위도","경도","기준시작일자","거치대수","temp","freqByBike","freqByBike_total"
"5107",1339,3068,"성북구","1339. 삼성전자서비스 성북센터",201812,300,"서울특별시 성북구 월계로 28",37.610569,127.033508,"43052.389201388891",9,1,33.3,340.9
"5108",1339,3068,"성북구","1339. 삼성전자서비스 성북센터",201902,244,"서울특별시 성북구 월계로 28",37.610569,127.033508,"43052.389201388891",9,1,27.1,340.9
"5109",1339,3068,"성북구","1339. 삼성전자서비스 성북센터",201901,284,"서울특별시 성북구 월계로 28",37.610569,127.033508,"43052.389201388891",9,1,31.6,340.9
"5110",1339,3068,"성북구","1339. 삼성전자서비스 성북센터",201904,693,"서울특별시 성북구 월계로 28",37.610569,127.033508,"43052.389201388891",9,1,77,340.9
"5111",1340,1284,"성북구","1340. 광운초등학교 앞",201901,56,"서울특별시 성북구 한천로 693",37.61956,127.053802,"43052.389652777776",11,1,5.1,116.7
"5112",1340,1284,"성북구","1340. 광운초등학교 앞",201903,179,"서울특별시 성북구 한천로 693",37.61956,127.053802,"43052.389652777776",11,1,16.3,116.7
"5113",1340,1284,"성북구","1340. 광운초등학교 앞",201905,554,"서울특별시 성북구 한천로 693",37.61956,127.053802,"43052.389652777776",11,1,50.4,116.7
"5114",1340,1284,"성북구","1340. 광운초등학교 앞",201812,66,"서울특별시 성북구 한천로 693",37.61956,127.053802,"43052.389652777776",11,1,6,116.7
"5115",1340,1284,"성북구","1340. 광운초등학교 앞",201904,357,"서울특별시 성북구 한천로 693",37.61956,127.053802,"43052.389652777776",11,1,32.5,116.7
"5116",1340,1284,"성북구","1340. 광운초등학교 앞",201902,72,"서울특별시 성북구 한천로 693",37.61956,127.053802,"43052.389652777776",11,1,6.5,116.7
"5117",1342,1039,"성북구","1342. 성북쉼터 앞",201905,264,"서울특별시 성북구 성북로21길 32",37.592617,126.997932,"43052.391261574077",15,1,17.6,69.3
"5118",1342,1039,"성북구","1342. 성북쉼터 앞",201904,218,"서울특별시 성북구 성북로21길 32",37.592617,126.997932,"43052.391261574077",15,1,14.5,69.3
"5119",1342,1039,"성북구","1342. 성북쉼터 앞",201902,136,"서울특별시 성북구 성북로21길 32",37.592617,126.997932,"43052.391261574077",15,1,9.1,69.3
"5120",1342,1039,"성북구","1342. 성북쉼터 앞",201903,160,"서울특별시 성북구 성북로21길 32",37.592617,126.997932,"43052.391261574077",15,1,10.7,69.3
"5121",1342,1039,"성북구","1342. 성북쉼터 앞",201812,123,"서울특별시 성북구 성북로21길 32",37.592617,126.997932,"43052.391261574077",15,1,8.2,69.3
"5122",1342,1039,"성북구","1342. 성북쉼터 앞",201901,138,"서울특별시 성북구 성북로21길 32",37.592617,126.997932,"43052.391261574077",15,1,9.2,69.3
"5123",1343,2661,"성북구","1343. 한성대7번출구 앞",201905,783,"서울특별시 성북구 동소문로 11",37.589249,127.007378,"43052.391701388886",10,1,78.3,266.1
"5124",1343,2661,"성북구","1343. 한성대7번출구 앞",201812,308,"서울특별시 성북구 동소문로 11",37.589249,127.007378,"43052.391701388886",10,1,30.8,266.1
"5125",1343,2661,"성북구","1343. 한성대7번출구 앞",201901,245,"서울특별시 성북구 동소문로 11",37.589249,127.007378,"43052.391701388886",10,1,24.5,266.1
"5126",1343,2661,"성북구","1343. 한성대7번출구 앞",201904,619,"서울특별시 성북구 동소문로 11",37.589249,127.007378,"43052.391701388886",10,1,61.9,266.1
"5127",1343,2661,"성북구","1343. 한성대7번출구 앞",201903,475,"서울특별시 성북구 동소문로 11",37.589249,127.007378,"43052.391701388886",10,1,47.5,266.1
"5128",1343,2661,"성북구","1343. 한성대7번출구 앞",201902,231,"서울특별시 성북구 동소문로 11",37.589249,127.007378,"43052.391701388886",10,1,23.1,266.1
"5129",1344,2433,"성북구","1344. 아리랑시네센터 앞",201812,252,"서울특별시 성북구 아리랑로 82",37.600288,127.013702,"43052.392175925925",10,1,25.2,243.3
"5130",1344,2433,"성북구","1344. 아리랑시네센터 앞",201902,256,"서울특별시 성북구 아리랑로 82",37.600288,127.013702,"43052.392175925925",10,1,25.6,243.3
"5131",1344,2433,"성북구","1344. 아리랑시네센터 앞",201904,586,"서울특별시 성북구 아리랑로 82",37.600288,127.013702,"43052.392175925925",10,1,58.6,243.3
"5132",1344,2433,"성북구","1344. 아리랑시네센터 앞",201903,382,"서울특별시 성북구 아리랑로 82",37.600288,127.013702,"43052.392175925925",10,1,38.2,243.3
"5133",1344,2433,"성북구","1344. 아리랑시네센터 앞",201905,659,"서울특별시 성북구 아리랑로 82",37.600288,127.013702,"43052.392175925925",10,1,65.9,243.3
"5134",1344,2433,"성북구","1344. 아리랑시네센터 앞",201901,298,"서울특별시 성북구 아리랑로 82",37.600288,127.013702,"43052.392175925925",10,1,29.8,243.3
"5135",1346,3471,"성북구","1346. 길음8골어린이공원 옆",201905,1101,"서울특별시 성북구 길음로13길 22",37.608978,127.020248,"43052.393310185187",15,1,73.4,231.4
"5136",1346,3471,"성북구","1346. 길음8골어린이공원 옆",201903,529,"서울특별시 성북구 길음로13길 22",37.608978,127.020248,"43052.393310185187",15,1,35.3,231.4
"5137",1346,3471,"성북구","1346. 길음8골어린이공원 옆",201904,869,"서울특별시 성북구 길음로13길 22",37.608978,127.020248,"43052.393310185187",15,1,57.9,231.4
"5138",1346,3471,"성북구","1346. 길음8골어린이공원 옆",201901,327,"서울특별시 성북구 길음로13길 22",37.608978,127.020248,"43052.393310185187",15,1,21.8,231.4
"5139",1346,3471,"성북구","1346. 길음8골어린이공원 옆",201902,277,"서울특별시 성북구 길음로13길 22",37.608978,127.020248,"43052.393310185187",15,1,18.5,231.4
"5140",1346,3471,"성북구","1346. 길음8골어린이공원 옆",201812,368,"서울특별시 성북구 길음로13길 22",37.608978,127.020248,"43052.393310185187",15,1,24.5,231.4
"5141",1347,1626,"성북구","1347. 길음래미안아파트817동 상가 앞",201905,552,"서울특별시 성북구 길음로 33",37.607105,127.0215,"43052.393900462965",20,1,27.6,81.3
"5142",1347,1626,"성북구","1347. 길음래미안아파트817동 상가 앞",201903,275,"서울특별시 성북구 길음로 33",37.607105,127.0215,"43052.393900462965",20,1,13.8,81.3
"5143",1347,1626,"성북구","1347. 길음래미안아파트817동 상가 앞",201812,142,"서울특별시 성북구 길음로 33",37.607105,127.0215,"43052.393900462965",20,1,7.1,81.3
"5144",1347,1626,"성북구","1347. 길음래미안아파트817동 상가 앞",201902,117,"서울특별시 성북구 길음로 33",37.607105,127.0215,"43052.393900462965",20,1,5.8,81.3
"5145",1347,1626,"성북구","1347. 길음래미안아파트817동 상가 앞",201904,385,"서울특별시 성북구 길음로 33",37.607105,127.0215,"43052.393900462965",20,1,19.2,81.3
"5146",1347,1626,"성북구","1347. 길음래미안아파트817동 상가 앞",201901,155,"서울특별시 성북구 길음로 33",37.607105,127.0215,"43052.393900462965",20,1,7.8,81.3
"5147",1348,1787,"성북구","1348. 성북제일새마을금고 본점 앞",201903,275,"서울특별시 성북구 길음로 20",37.604752,127.022758,"43052.39439814815",12,1,22.9,148.9
"5148",1348,1787,"성북구","1348. 성북제일새마을금고 본점 앞",201902,127,"서울특별시 성북구 길음로 20",37.604752,127.022758,"43052.39439814815",12,1,10.6,148.9
"5149",1348,1787,"성북구","1348. 성북제일새마을금고 본점 앞",201901,144,"서울특별시 성북구 길음로 20",37.604752,127.022758,"43052.39439814815",12,1,12,148.9
"5150",1348,1787,"성북구","1348. 성북제일새마을금고 본점 앞",201812,144,"서울특별시 성북구 길음로 20",37.604752,127.022758,"43052.39439814815",12,1,12,148.9
"5151",1348,1787,"성북구","1348. 성북제일새마을금고 본점 앞",201905,651,"서울특별시 성북구 길음로 20",37.604752,127.022758,"43052.39439814815",12,1,54.2,148.9
"5152",1348,1787,"성북구","1348. 성북제일새마을금고 본점 앞",201904,446,"서울특별시 성북구 길음로 20",37.604752,127.022758,"43052.39439814815",12,1,37.2,148.9
"5153",1349,1174,"성북구","1349. 월계2교 버스정류장 앞",201904,347,"서울특별시 성북구 한천로101길 18",37.623829,127.050201,"43052.394872685189",10,1,34.7,117.4
"5154",1349,1174,"성북구","1349. 월계2교 버스정류장 앞",201812,51,"서울특별시 성북구 한천로101길 18",37.623829,127.050201,"43052.394872685189",10,1,5.1,117.4
"5155",1349,1174,"성북구","1349. 월계2교 버스정류장 앞",201902,64,"서울특별시 성북구 한천로101길 18",37.623829,127.050201,"43052.394872685189",10,1,6.4,117.4
"5156",1349,1174,"성북구","1349. 월계2교 버스정류장 앞",201901,42,"서울특별시 성북구 한천로101길 18",37.623829,127.050201,"43052.394872685189",10,1,4.2,117.4
"5157",1349,1174,"성북구","1349. 월계2교 버스정류장 앞",201903,131,"서울특별시 성북구 한천로101길 18",37.623829,127.050201,"43052.394872685189",10,1,13.1,117.4
"5158",1349,1174,"성북구","1349. 월계2교 버스정류장 앞",201905,539,"서울특별시 성북구 한천로101길 18",37.623829,127.050201,"43052.394872685189",10,1,53.9,117.4
"5159",1351,5423,"성북구","1351. 안암2교 옆",201904,1174,"서울특별시 성북구 안암로 17",37.579449,127.024193,"43052.395868055559",8,1,146.8,677.9
"5160",1351,5423,"성북구","1351. 안암2교 옆",201905,1815,"서울특별시 성북구 안암로 17",37.579449,127.024193,"43052.395868055559",8,1,226.9,677.9
"5161",1351,5423,"성북구","1351. 안암2교 옆",201901,510,"서울특별시 성북구 안암로 17",37.579449,127.024193,"43052.395868055559",8,1,63.8,677.9
"5162",1351,5423,"성북구","1351. 안암2교 옆",201812,692,"서울특별시 성북구 안암로 17",37.579449,127.024193,"43052.395868055559",8,1,86.5,677.9
"5163",1351,5423,"성북구","1351. 안암2교 옆",201902,417,"서울특별시 성북구 안암로 17",37.579449,127.024193,"43052.395868055559",8,1,52.1,677.9
"5164",1351,5423,"성북구","1351. 안암2교 옆",201903,815,"서울특별시 성북구 안암로 17",37.579449,127.024193,"43052.395868055559",8,1,101.9,677.9
"5165",1352,1422,"성북구","1352. e 편한세상 보문아파트 내",201903,262,"서울특별시 성북구 낙산길 255",37.583881,127.017097,"43052.396574074075",8,1,32.8,177.8
"5166",1352,1422,"성북구","1352. e 편한세상 보문아파트 내",201905,456,"서울특별시 성북구 낙산길 255",37.583881,127.017097,"43052.396574074075",8,1,57,177.8
"5167",1352,1422,"성북구","1352. e 편한세상 보문아파트 내",201812,116,"서울특별시 성북구 낙산길 255",37.583881,127.017097,"43052.396574074075",8,1,14.5,177.8
"5168",1352,1422,"성북구","1352. e 편한세상 보문아파트 내",201904,321,"서울특별시 성북구 낙산길 255",37.583881,127.017097,"43052.396574074075",8,1,40.1,177.8
"5169",1352,1422,"성북구","1352. e 편한세상 보문아파트 내",201902,132,"서울특별시 성북구 낙산길 255",37.583881,127.017097,"43052.396574074075",8,1,16.5,177.8
"5170",1352,1422,"성북구","1352. e 편한세상 보문아파트 내",201901,135,"서울특별시 성북구 낙산길 255",37.583881,127.017097,"43052.396574074075",8,1,16.9,177.8
"5171",1353,917,"성북구","1353. 금호어울림센터힐 내",201902,76,"서울특별시 성북구 동소문로34길 73",37.60083,127.023552,"43052.397013888891",8,1,9.5,114.6
"5172",1353,917,"성북구","1353. 금호어울림센터힐 내",201904,203,"서울특별시 성북구 동소문로34길 73",37.60083,127.023552,"43052.397013888891",8,1,25.4,114.6
"5173",1353,917,"성북구","1353. 금호어울림센터힐 내",201812,111,"서울특별시 성북구 동소문로34길 73",37.60083,127.023552,"43052.397013888891",8,1,13.9,114.6
"5174",1353,917,"성북구","1353. 금호어울림센터힐 내",201905,274,"서울특별시 성북구 동소문로34길 73",37.60083,127.023552,"43052.397013888891",8,1,34.2,114.6
"5175",1353,917,"성북구","1353. 금호어울림센터힐 내",201901,90,"서울특별시 성북구 동소문로34길 73",37.60083,127.023552,"43052.397013888891",8,1,11.2,114.6
"5176",1353,917,"성북구","1353. 금호어울림센터힐 내",201903,163,"서울특별시 성북구 동소문로34길 73",37.60083,127.023552,"43052.397013888891",8,1,20.4,114.6
"5177",1354,7171,"성북구","1354. 고려대학교 2번출구",201905,2606,"서울특별시 성북구 종암로 지하 1",37.590714,127.036194,"43067.494016203702",18,1,144.8,398.4
"5178",1354,7171,"성북구","1354. 고려대학교 2번출구",201901,452,"서울특별시 성북구 종암로 지하 1",37.590714,127.036194,"43067.494016203702",18,1,25.1,398.4
"5179",1354,7171,"성북구","1354. 고려대학교 2번출구",201903,1284,"서울특별시 성북구 종암로 지하 1",37.590714,127.036194,"43067.494016203702",18,1,71.3,398.4
"5180",1354,7171,"성북구","1354. 고려대학교 2번출구",201904,1775,"서울특별시 성북구 종암로 지하 1",37.590714,127.036194,"43067.494016203702",18,1,98.6,398.4
"5181",1354,7171,"성북구","1354. 고려대학교 2번출구",201812,637,"서울특별시 성북구 종암로 지하 1",37.590714,127.036194,"43067.494016203702",18,1,35.4,398.4
"5182",1354,7171,"성북구","1354. 고려대학교 2번출구",201902,417,"서울특별시 성북구 종암로 지하 1",37.590714,127.036194,"43067.494016203702",18,1,23.2,398.4
"5183",1355,6508,"성북구","1355. 보문2교",201901,472,"서울특별시 성북구 보문로30길 29",37.588699,127.018913,"43091.601527777777",20,1,23.6,325.4
"5184",1355,6508,"성북구","1355. 보문2교",201904,1614,"서울특별시 성북구 보문로30길 29",37.588699,127.018913,"43091.601527777777",20,1,80.7,325.4
"5185",1355,6508,"성북구","1355. 보문2교",201903,902,"서울특별시 성북구 보문로30길 29",37.588699,127.018913,"43091.601527777777",20,1,45.1,325.4
"5186",1355,6508,"성북구","1355. 보문2교",201905,2681,"서울특별시 성북구 보문로30길 29",37.588699,127.018913,"43091.601527777777",20,1,134.1,325.4
"5187",1355,6508,"성북구","1355. 보문2교",201902,387,"서울특별시 성북구 보문로30길 29",37.588699,127.018913,"43091.601527777777",20,1,19.4,325.4
"5188",1355,6508,"성북구","1355. 보문2교",201812,452,"서울특별시 성북구 보문로30길 29",37.588699,127.018913,"43091.601527777777",20,1,22.6,325.4
"5189",1357,1812,"성북구","1357. 북한산보국문역",201901,132,"서울특별시 성북구 보국문로 91",37.612072,127.008133,"43157.464988425927",20,1,6.6,90.6
"5190",1357,1812,"성북구","1357. 북한산보국문역",201902,118,"서울특별시 성북구 보국문로 91",37.612072,127.008133,"43157.464988425927",20,1,5.9,90.6
"5191",1357,1812,"성북구","1357. 북한산보국문역",201903,247,"서울특별시 성북구 보국문로 91",37.612072,127.008133,"43157.464988425927",20,1,12.3,90.6
"5192",1357,1812,"성북구","1357. 북한산보국문역",201905,694,"서울특별시 성북구 보국문로 91",37.612072,127.008133,"43157.464988425927",20,1,34.7,90.6
"5193",1357,1812,"성북구","1357. 북한산보국문역",201904,483,"서울특별시 성북구 보국문로 91",37.612072,127.008133,"43157.464988425927",20,1,24.1,90.6
"5194",1357,1812,"성북구","1357. 북한산보국문역",201812,138,"서울특별시 성북구 보국문로 91",37.612072,127.008133,"43157.464988425927",20,1,6.9,90.6
"5195",1358,1710,"성북구","1358. 정릉도서관 앞",201903,284,"서울특별시 성북구 보국문로 7-10",37.60479,127.010582,"43157.465833333335",7,1,40.6,244.3
"5196",1358,1710,"성북구","1358. 정릉도서관 앞",201904,359,"서울특별시 성북구 보국문로 7-10",37.60479,127.010582,"43157.465833333335",7,1,51.3,244.3
"5197",1358,1710,"성북구","1358. 정릉도서관 앞",201905,569,"서울특별시 성북구 보국문로 7-10",37.60479,127.010582,"43157.465833333335",7,1,81.3,244.3
"5198",1358,1710,"성북구","1358. 정릉도서관 앞",201812,181,"서울특별시 성북구 보국문로 7-10",37.60479,127.010582,"43157.465833333335",7,1,25.9,244.3
"5199",1358,1710,"성북구","1358. 정릉도서관 앞",201902,132,"서울특별시 성북구 보국문로 7-10",37.60479,127.010582,"43157.465833333335",7,1,18.9,244.3
"5200",1358,1710,"성북구","1358. 정릉도서관 앞",201901,185,"서울특별시 성북구 보국문로 7-10",37.60479,127.010582,"43157.465833333335",7,1,26.4,244.3
"5201",1359,2024,"성북구","1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞",201905,818,"서울특별시 성북구 월계로 172",37.619801,127.045097,"43157.467395833337",20,1,40.9,101.2
"5202",1359,2024,"성북구","1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞",201903,252,"서울특별시 성북구 월계로 172",37.619801,127.045097,"43157.467395833337",20,1,12.6,101.2
"5203",1359,2024,"성북구","1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞",201812,176,"서울특별시 성북구 월계로 172",37.619801,127.045097,"43157.467395833337",20,1,8.8,101.2
"5204",1359,2024,"성북구","1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞",201904,492,"서울특별시 성북구 월계로 172",37.619801,127.045097,"43157.467395833337",20,1,24.6,101.2
"5205",1359,2024,"성북구","1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞",201901,162,"서울특별시 성북구 월계로 172",37.619801,127.045097,"43157.467395833337",20,1,8.1,101.2
"5206",1359,2024,"성북구","1359. 장위뉴타운 꿈에 숲 코오롱 하늘채 앞",201902,124,"서울특별시 성북구 월계로 172",37.619801,127.045097,"43157.467395833337",20,1,6.2,101.2
"5207",1360,1209,"성북구","1360. 정릉역",201904,286,"서울특별시 성북구 정릉로 272",37.603096,127.013504,"43157.467997685184",10,1,28.6,120.9
"5208",1360,1209,"성북구","1360. 정릉역",201905,436,"서울특별시 성북구 정릉로 272",37.603096,127.013504,"43157.467997685184",10,1,43.6,120.9
"5209",1360,1209,"성북구","1360. 정릉역",201903,183,"서울특별시 성북구 정릉로 272",37.603096,127.013504,"43157.467997685184",10,1,18.3,120.9
"5210",1360,1209,"성북구","1360. 정릉역",201902,91,"서울특별시 성북구 정릉로 272",37.603096,127.013504,"43157.467997685184",10,1,9.1,120.9
"5211",1360,1209,"성북구","1360. 정릉역",201812,99,"서울특별시 성북구 정릉로 272",37.603096,127.013504,"43157.467997685184",10,1,9.9,120.9
"5212",1360,1209,"성북구","1360. 정릉역",201901,114,"서울특별시 성북구 정릉로 272",37.603096,127.013504,"43157.467997685184",10,1,11.4,120.9
"5213",1361,3472,"성북구","1361. 홍익중고 입구",201812,352,"서울특별시 성북구 성북로14가길 23",37.592842,127.002121,"43157.505196759259",20,1,17.6,173.6
"5214",1361,3472,"성북구","1361. 홍익중고 입구",201905,1189,"서울특별시 성북구 성북로14가길 23",37.592842,127.002121,"43157.505196759259",20,1,59.5,173.6
"5215",1361,3472,"성북구","1361. 홍익중고 입구",201903,579,"서울특별시 성북구 성북로14가길 23",37.592842,127.002121,"43157.505196759259",20,1,28.9,173.6
"5216",1361,3472,"성북구","1361. 홍익중고 입구",201901,297,"서울특별시 성북구 성북로14가길 23",37.592842,127.002121,"43157.505196759259",20,1,14.8,173.6
"5217",1361,3472,"성북구","1361. 홍익중고 입구",201904,759,"서울특별시 성북구 성북로14가길 23",37.592842,127.002121,"43157.505196759259",20,1,38,173.6
"5218",1361,3472,"성북구","1361. 홍익중고 입구",201902,296,"서울특별시 성북구 성북로14가길 23",37.592842,127.002121,"43157.505196759259",20,1,14.8,173.6
"5219",1362,3635,"성북구","1362. 보문역6번출구 앞",201905,1382,"보문로 12",37.585098,127.019676,"2018.11.02",10,1,138.2,363.5
"5220",1362,3635,"성북구","1362. 보문역6번출구 앞",201812,273,"보문로 12",37.585098,127.019676,"2018.11.02",10,1,27.3,363.5
"5221",1362,3635,"성북구","1362. 보문역6번출구 앞",201902,287,"보문로 12",37.585098,127.019676,"2018.11.02",10,1,28.7,363.5
"5222",1362,3635,"성북구","1362. 보문역6번출구 앞",201901,260,"보문로 12",37.585098,127.019676,"2018.11.02",10,1,26,363.5
"5223",1362,3635,"성북구","1362. 보문역6번출구 앞",201904,861,"보문로 12",37.585098,127.019676,"2018.11.02",10,1,86.1,363.5
"5224",1362,3635,"성북구","1362. 보문역6번출구 앞",201903,572,"보문로 12",37.585098,127.019676,"2018.11.02",10,1,57.2,363.5
"5225",1363,4719,"성북구","1363. 보문4교 인근",201905,1646,"성북구 안암동3가 86-1",37.583752,127.02195,"2018.11.04",15,1,109.7,314.6
"5226",1363,4719,"성북구","1363. 보문4교 인근",201904,1086,"성북구 안암동3가 86-1",37.583752,127.02195,"2018.11.04",15,1,72.4,314.6
"5227",1363,4719,"성북구","1363. 보문4교 인근",201902,386,"성북구 안암동3가 86-1",37.583752,127.02195,"2018.11.04",15,1,25.7,314.6
"5228",1363,4719,"성북구","1363. 보문4교 인근",201901,398,"성북구 안암동3가 86-1",37.583752,127.02195,"2018.11.04",15,1,26.5,314.6
"5229",1363,4719,"성북구","1363. 보문4교 인근",201812,415,"성북구 안암동3가 86-1",37.583752,127.02195,"2018.11.04",15,1,27.7,314.6
"5230",1363,4719,"성북구","1363. 보문4교 인근",201903,788,"성북구 안암동3가 86-1",37.583752,127.02195,"2018.11.04",15,1,52.5,314.6
"5231",1364,1968,"성북구","1364. 성북동 치안센터 앞",201902,171,"성북로 25",37.590172,127.004089,"2018.11.02",10,1,17.1,196.8
"5232",1364,1968,"성북구","1364. 성북동 치안센터 앞",201904,442,"성북로 25",37.590172,127.004089,"2018.11.02",10,1,44.2,196.8
"5233",1364,1968,"성북구","1364. 성북동 치안센터 앞",201905,646,"성북로 25",37.590172,127.004089,"2018.11.02",10,1,64.6,196.8
"5234",1364,1968,"성북구","1364. 성북동 치안센터 앞",201903,372,"성북로 25",37.590172,127.004089,"2018.11.02",10,1,37.2,196.8
"5235",1364,1968,"성북구","1364. 성북동 치안센터 앞",201812,170,"성북로 25",37.590172,127.004089,"2018.11.02",10,1,17,196.8
"5236",1364,1968,"성북구","1364. 성북동 치안센터 앞",201901,167,"성북로 25",37.590172,127.004089,"2018.11.02",10,1,16.7,196.8
"5237",1365,886,"성북구","1365. 선잠단지 앞",201902,48,"성북로 102",37.593361,126.999092,"2018.10.27",15,1,3.2,59.1
"5238",1365,886,"성북구","1365. 선잠단지 앞",201904,192,"성북로 102",37.593361,126.999092,"2018.10.27",15,1,12.8,59.1
"5239",1365,886,"성북구","1365. 선잠단지 앞",201901,68,"성북로 102",37.593361,126.999092,"2018.10.27",15,1,4.5,59.1
"5240",1365,886,"성북구","1365. 선잠단지 앞",201905,342,"성북로 102",37.593361,126.999092,"2018.10.27",15,1,22.8,59.1
"5241",1365,886,"성북구","1365. 선잠단지 앞",201812,79,"성북로 102",37.593361,126.999092,"2018.10.27",15,1,5.3,59.1
"5242",1365,886,"성북구","1365. 선잠단지 앞",201903,157,"성북로 102",37.593361,126.999092,"2018.10.27",15,1,10.5,59.1
"5243",1366,847,"성북구","1366. 일신초등학교 옆",201812,50,"월곡로 74",37.59972,127.040382,"2018.10.26",10,1,5,84.7
"5244",1366,847,"성북구","1366. 일신초등학교 옆",201904,246,"월곡로 74",37.59972,127.040382,"2018.10.26",10,1,24.6,84.7
"5245",1366,847,"성북구","1366. 일신초등학교 옆",201905,305,"월곡로 74",37.59972,127.040382,"2018.10.26",10,1,30.5,84.7
"5246",1366,847,"성북구","1366. 일신초등학교 옆",201902,54,"월곡로 74",37.59972,127.040382,"2018.10.26",10,1,5.4,84.7
"5247",1366,847,"성북구","1366. 일신초등학교 옆",201901,41,"월곡로 74",37.59972,127.040382,"2018.10.26",10,1,4.1,84.7
"5248",1366,847,"성북구","1366. 일신초등학교 옆",201903,151,"월곡로 74",37.59972,127.040382,"2018.10.26",10,1,15.1,84.7
"5249",1367,1362,"성북구","1367. 길음문화복합미디어센터",201901,131,"길음로7길 20",37.603512,127.02256,"2018.11.02",15,1,8.7,90.8
"5250",1367,1362,"성북구","1367. 길음문화복합미디어센터",201903,198,"길음로7길 20",37.603512,127.02256,"2018.11.02",15,1,13.2,90.8
"5251",1367,1362,"성북구","1367. 길음문화복합미디어센터",201905,517,"길음로7길 20",37.603512,127.02256,"2018.11.02",15,1,34.5,90.8
"5252",1367,1362,"성북구","1367. 길음문화복합미디어센터",201812,122,"길음로7길 20",37.603512,127.02256,"2018.11.02",15,1,8.1,90.8
"5253",1367,1362,"성북구","1367. 길음문화복합미디어센터",201902,67,"길음로7길 20",37.603512,127.02256,"2018.11.02",15,1,4.5,90.8
"5254",1367,1362,"성북구","1367. 길음문화복합미디어센터",201904,327,"길음로7길 20",37.603512,127.02256,"2018.11.02",15,1,21.8,90.8
"5255",1368,3462,"성북구","1368. 성신여대입구 교차로",201902,202,"보문로 34길 87",37.59148,127.020103,"2018.11.02",10,1,20.2,346.2
"5256",1368,3462,"성북구","1368. 성신여대입구 교차로",201812,254,"보문로 34길 87",37.59148,127.020103,"2018.11.02",10,1,25.4,346.2
"5257",1368,3462,"성북구","1368. 성신여대입구 교차로",201903,538,"보문로 34길 87",37.59148,127.020103,"2018.11.02",10,1,53.8,346.2
"5258",1368,3462,"성북구","1368. 성신여대입구 교차로",201901,200,"보문로 34길 87",37.59148,127.020103,"2018.11.02",10,1,20,346.2
"5259",1368,3462,"성북구","1368. 성신여대입구 교차로",201905,1433,"보문로 34길 87",37.59148,127.020103,"2018.11.02",10,1,143.3,346.2
"5260",1368,3462,"성북구","1368. 성신여대입구 교차로",201904,835,"보문로 34길 87",37.59148,127.020103,"2018.11.02",10,1,83.5,346.2
"5261",1369,2949,"성북구","1369. 미아사거리",201901,196,"성북구 길음동 15-3",37.609131,127.030029,"2018.10.26",15,1,13.1,196.6
"5262",1369,2949,"성북구","1369. 미아사거리",201905,1187,"성북구 길음동 15-3",37.609131,127.030029,"2018.10.26",15,1,79.1,196.6
"5263",1369,2949,"성북구","1369. 미아사거리",201904,703,"성북구 길음동 15-3",37.609131,127.030029,"2018.10.26",15,1,46.9,196.6
"5264",1369,2949,"성북구","1369. 미아사거리",201903,451,"성북구 길음동 15-3",37.609131,127.030029,"2018.10.26",15,1,30.1,196.6
"5265",1369,2949,"성북구","1369. 미아사거리",201812,198,"성북구 길음동 15-3",37.609131,127.030029,"2018.10.26",15,1,13.2,196.6
"5266",1369,2949,"성북구","1369. 미아사거리",201902,214,"성북구 길음동 15-3",37.609131,127.030029,"2018.10.26",15,1,14.3,196.6
"5267",1370,1130,"성북구","1370. 복자사랑 피정의 집",201901,110,"성북로 132-4",37.59454,126.995209,"2018.10.27",20,1,5.5,56.5
"5268",1370,1130,"성북구","1370. 복자사랑 피정의 집",201904,248,"성북로 132-4",37.59454,126.995209,"2018.10.27",20,1,12.4,56.5
"5269",1370,1130,"성북구","1370. 복자사랑 피정의 집",201812,109,"성북로 132-4",37.59454,126.995209,"2018.10.27",20,1,5.5,56.5
"5270",1370,1130,"성북구","1370. 복자사랑 피정의 집",201902,97,"성북로 132-4",37.59454,126.995209,"2018.10.27",20,1,4.8,56.5
"5271",1370,1130,"성북구","1370. 복자사랑 피정의 집",201905,368,"성북로 132-4",37.59454,126.995209,"2018.10.27",20,1,18.4,56.5
"5272",1370,1130,"성북구","1370. 복자사랑 피정의 집",201903,198,"성북로 132-4",37.59454,126.995209,"2018.10.27",20,1,9.9,56.5
"5273",1372,7856,"성북구","1372. KEB은행 고대점",201904,1883,"인촌로 113",37.586445,127.031601,"2018.10.24",15,1,125.5,523.7
"5274",1372,7856,"성북구","1372. KEB은행 고대점",201905,2815,"인촌로 113",37.586445,127.031601,"2018.10.24",15,1,187.7,523.7
"5275",1372,7856,"성북구","1372. KEB은행 고대점",201901,611,"인촌로 113",37.586445,127.031601,"2018.10.24",15,1,40.7,523.7
"5276",1372,7856,"성북구","1372. KEB은행 고대점",201902,517,"인촌로 113",37.586445,127.031601,"2018.10.24",15,1,34.5,523.7
"5277",1372,7856,"성북구","1372. KEB은행 고대점",201903,1292,"인촌로 113",37.586445,127.031601,"2018.10.24",15,1,86.1,523.7
